"Código Productor" "Nombre Productor" "Pólizas Auto" "% Ppto Auto" "Cartera Activa Auto" "Pólizas Fianza" "% Ppto Fianza" "Cartera Activa Fianza" "Pólizas Patrimoniales" "% Ppto Patrimoniales" "Cartera Activa Patrimoniales" "Pólizas Personas" "% Ppto Personas" "Cartera Activa Personas" "Pólizas Salud" "% Ppto Salud" "Cartera Activa Salud" "Pólizas General" "% Ppto General" "Cartera Activa General" "Fecha" "cuentas_esp" "centro_atencion"
"294" 1 "Lucille Schowalter PhD" 137 232 61.7188872769475 77.7061478234828 178 97.7464829338714 21.4957418851554 176 110.910620167851 52.7044521644711 65 93.2162137702107 50.5208650138229 131 80.9080297593027 77.5205423589796 64 115.932552888989 2019-10-21 "Cuenta 4" "Centro 4"
"295" 159 "Dr. Yuridia Bergstrom DDS" 194 301 209.451127052307 170.468516647816 17 51.9073352217674 44.810518133454 167 8.38720800820738 390.52172107622 182 122.027059597895 110.591096244752 69 24.9966005329043 58.0573756247759 149 157.78986280784 2019-10-22 "Cuenta 2" "Centro 1"
"296" 18 "Dr. Carmen Marks PhD" 448 530 181.339231529273 43.4033413417637 155 15.5614295275882 46.9616630580276 131 79.2083780514076 253.992357943207 55 158.039689948782 62.9395409021527 34 46.6923048254102 130.367950070649 54 166.240113135427 2019-10-23 "Cuenta 5" "Centro 3"
"297" 57 "Kendra Bins-Schaefer" 44 428 80.2830873755738 98.1519497465342 42 81.5062404144555 1.32031803950667 101 49.5611511636525 308.304314408451 93 47.5092827342451 90.7591853756458 197 105.026749428362 13.494138373062 191 32.7803970314562 2019-10-24 "Cuenta 4" "Centro 4"
"298" 10 "Tobie Pagac" 413 401 74.5997222838923 197.639513574541 38 1.74552802927792 90.0445118779317 49 56.510995910503 7.29287154972553 4 170.128244534135 117.543092230335 182 2.21110982820392 89.995121024549 135 38.7101753614843 2019-10-25 "Cuenta 1" "Centro 3"
"299" 101 "Ethelene Fisher" 48 260 59.2429955257103 113.089425954968 114 25.748231750913 69.0637009218335 25 235.415801871568 33.6250768043101 179 161.453529354185 40.3737739194185 79 6.83277770876884 177.996248705313 199 102.938286028802 2019-10-26 "Cuenta 3" "Centro 5"
"300" 86 "Carter Skiles" 234 35 99.9894181033596 42.4621466547251 139 25.3958805929869 28.9889657171443 0 87.981538544409 15.9947963431478 113 42.6868817768991 156.27531320788 117 27.3729945067316 127.267499594018 159 155.076184123755 2019-10-27 "Cuenta 5" "Centro 1"
"301" 53 "Green Lubowitz" 94 213 11.0712776659057 6.23454242013395 85 23.0472917901352 33.2306843018159 92 38.3999624988064 397.081732098013 181 90.0119720492512 36.0074020456523 91 66.1939891986549 2.14777616783977 122 34.9293090868741 2019-10-28 "Cuenta 4" "Centro 4"
"302" 182 "Ms. Tamala Rempel PhD" 33 185 267.164757871069 106.664771353826 64 61.2405393272638 60.8834070619196 194 46.0388591280207 58.3146692253649 95 29.6740907244384 107.222210709006 33 139.071188634261 128.879098081961 136 176.701457472518 2019-10-29 "Cuenta 1" "Centro 4"
"303" 117 "Mr. Lou Schmitt Sr." 22 441 296.328211762011 65.1000165846199 151 61.3143993308768 11.8472151458263 100 280.830807751045 187.096661608666 166 51.2214716523886 29.801273625344 37 125.694106100127 177.493325946853 100 20.616770721972 2019-10-30 "Cuenta 1" "Centro 4"
"304" 23 "Mrs. Mettie Bednar MD" 65 439 13.7603502022102 64.0900903381407 3 90.7459587324411 95.592118636705 39 76.3481785543263 69.4814003072679 16 177.860781503841 38.5353055316955 174 3.02688884548843 105.853690952063 131 38.7645153794438 2019-10-31 "Cuenta 3" "Centro 4"
"305" 23 "Jimena Hirthe PhD" 186 579 152.670217794366 188.895815657452 46 22.7607361506671 59.8996627144516 55 124.990727682598 144.682252686471 88 46.7342600692064 166.080305725336 18 123.114569950849 113.0211180076 147 22.9261260014027 2019-11-01 "Cuenta 3" "Centro 2"
"306" 130 "Genevra Mohr" 408 237 51.6255551716313 75.2647071145475 13 69.4806227460504 18.7908153515309 6 234.432123438455 356.97514237836 108 141.837335890159 119.97709213756 65 93.3171205222607 79.1606528684497 174 136.899867746979 2019-11-02 "Cuenta 4" "Centro 4"
"307" 77 "Francesco Lynch Jr." 331 95 287.727599730715 129.090807633474 58 88.3751098066568 33.5319552803412 135 250.787587836385 381.112072989345 134 56.165367923677 52.9170512221754 105 16.2887969985604 75.0136559363455 148 27.0041454117745 2019-11-03 "Cuenta 1" "Centro 2"
"308" 3 "Janice Herman" 209 45 117.970298510045 181.70838393271 9 20.3645649366081 88.9433512696996 134 7.62190895620733 312.948647979647 151 32.1304586715996 94.9614088516682 82 89.9116047192365 10.9669616445899 133 179.454651800916 2019-11-04 "Cuenta 2" "Centro 5"
"309" 127 "Mrs. Eleanore Huel" 286 377 165.605214494281 183.742798352614 95 5.15110611449927 47.2597267711535 200 29.4765443075448 345.114648435265 64 82.2604877874255 44.4400025997311 44 4.64468784630299 28.0472501181066 168 44.341651443392 2019-11-05 "Cuenta 1" "Centro 4"
"310" 38 "Daisey Willms-Leuschke" 12 367 195.084659080021 159.095668978989 193 88.4860874386504 60.4944121092558 103 229.440612648614 296.608239132911 83 172.378966212273 170.714700082317 172 127.318058535457 43.2842347770929 197 59.6497390884906 2019-11-06 "Cuenta 5" "Centro 1"
"311" 131 "Miss Diane Feest DVM" 117 5 225.70135386195 14.1077047679573 199 30.4470884613693 41.3654318079352 197 271.413292502984 147.390837036073 101 36.5230924449861 187.149277608842 0 117.872541630641 95.2769535593688 58 24.3978175334632 2019-11-07 "Cuenta 4" "Centro 5"
"312" 102 "Linette Wiegand" 72 402 172.235100762919 60.8884557150304 10 47.7447264827788 52.858836366795 171 140.332580823451 257.717265188694 184 98.4985358547419 165.97849545069 190 94.6248270571232 50.8532891515642 169 14.1997728031129 2019-11-08 "Cuenta 5" "Centro 1"
"313" 85 "Celie Volkman" 63 218 180.045664426871 81.2873525545001 59 29.660444916226 81.42296068836 185 13.5367215843871 57.0379392243922 18 6.00752718746662 4.35597728937864 182 22.9347995948046 147.130448324606 147 121.5610682033 2019-11-09 "Cuenta 2" "Centro 5"
"314" 17 "Inga Wolf" 177 404 153.528920304962 96.2810172699392 17 34.7351435571909 11.8857787922025 122 221.473881346174 314.009924419224 39 92.5532583147287 137.591805215925 184 84.1303479857743 177.192584052682 27 152.576878340915 2019-11-10 "Cuenta 2" "Centro 2"
"315" 19 "Ms. Valerie Daugherty MD" 40 115 8.11636294238269 194.820081023499 192 54.8821758013219 79.7295956639573 101 218.595039867796 365.638509113342 172 139.232000801712 44.4989558774978 7 184.938555210829 195.196264516562 3 68.4124744031578 2019-11-11 "Cuenta 4" "Centro 1"
"316" 59 "Dr. Julious Krajcik PhD" 316 219 213.845632807352 12.3044575098902 92 75.1578478841111 88.7795972172171 152 18.6376060824841 354.701974615455 153 179.753920389339 87.6347432844341 77 97.1223109867424 76.302279625088 124 159.900267282501 2019-11-12 "Cuenta 2" "Centro 4"
"317" 102 "Alec Sawayn" 20 297 204.417195939459 41.5431051980704 38 77.2195826983079 14.4278552150354 12 156.667077261955 258.437207806855 80 162.433015275747 106.236338755116 197 55.4051598068327 109.437008108944 43 70.8876355551183 2019-11-13 "Cuenta 5" "Centro 3"
"318" 131 "Narcissus Roob" 76 284 46.9376767985523 84.0945071540773 166 27.5820372393355 98.5099635785446 26 120.63945166301 13.761468604207 24 126.439150283113 46.4801580645144 36 198.989539127797 15.0522931013256 88 129.213863378391 2019-11-14 "Cuenta 2" "Centro 5"
"319" 66 "Mrs. Shayla Emard PhD" 281 296 150.306077697314 120.418855035678 19 21.3897398440167 40.9482035553083 48 288.141303509474 275.203209090978 126 37.5945223495364 173.501620115712 106 134.96793829836 135.976043855771 127 36.6481724660844 2019-11-15 "Cuenta 1" "Centro 2"
"320" 97 "Mrs. Kasey Nader" 109 156 155.833856854588 146.402302803472 139 99.0215299185365 86.0864053945988 127 191.632776428014 379.10498008132 174 153.899645060301 54.9696415662766 59 57.9406931530684 29.6943187713623 182 142.953796917573 2019-11-16 "Cuenta 5" "Centro 3"
"321" 113 "Elianna Stiedemann" 341 18 230.945606064051 93.7869609333575 42 66.2742440821603 50.3228072309867 25 82.7390817459673 80.5269508622587 197 90.4456892982125 115.458062617108 66 122.677269671112 48.331287689507 78 132.74637022987 2019-11-17 "Cuenta 5" "Centro 5"
"322" 96 "Mr. John Wilderman V" 158 20 10.0004684412852 191.277651814744 184 36.9363786419854 31.894449191168 142 25.3256543073803 79.8138630576432 137 116.511419275776 17.6661962643266 61 199.581292364746 80.7661298196763 48 139.05506064184 2019-11-18 "Cuenta 1" "Centro 5"
"323" 78 "Mr. Trevon Bahringer DVM" 63 467 206.103946594521 25.9343405719846 72 6.39239312149584 59.121741889976 43 55.6855190545321 318.888999894261 49 13.727268576622 158.745898120105 169 104.624226363376 37.9965856671333 57 35.1701559498906 2019-11-19 "Cuenta 4" "Centro 2"
"324" 129 "Carroll Blanda" 91 565 49.7347162105143 35.064042173326 151 61.4347782218829 66.4539497345686 193 81.4266470493749 328.871687501669 8 67.108082678169 157.51995285973 2 82.273972639814 167.063777893782 166 43.0394638795406 2019-11-20 "Cuenta 4" "Centro 4"
"325" 63 "Marita Gerlach" 147 254 34.2967660864815 54.9127265810966 101 66.3538914639503 81.0811185510829 194 145.829708408564 244.789736438543 76 108.283303538337 166.805951995775 92 89.0452490653843 49.5390339288861 122 134.908267157152 2019-11-21 "Cuenta 3" "Centro 1"
"326" 4 "Alphons Klocko I" 330 362 66.4031046442688 105.793108185753 85 93.9369700849056 28.2402147306129 12 276.695027248934 88.006245996803 116 152.59934803471 173.159639863297 193 197.330371942371 170.48115003854 199 194.055471522734 2019-11-22 "Cuenta 1" "Centro 5"
"327" 198 "Ica Lemke" 402 92 230.2311637206 36.7605972569436 42 34.233532124199 73.5424085287377 105 75.9694264037535 173.961581662297 63 74.268835876137 125.477063423023 122 0.0165821984410286 174.401433393359 183 132.34202247113 2019-11-23 "Cuenta 5" "Centro 3"
"328" 195 "Fronia Roberts-Christiansen" 395 325 113.514885935001 26.7500560265034 19 44.7205706732348 54.7551729017869 174 125.022054906003 335.04617838189 62 62.8555701114237 19.4693852216005 83 89.6755004301667 111.151084769517 185 15.431941440329 2019-11-24 "Cuenta 5" "Centro 4"
"329" 47 "Kaydence Kilback-Kshlerin" 303 117 174.131272151135 68.3113840408623 112 95.0180298183113 49.9812250491232 110 28.0144467484206 197.607556637377 3 33.6137684993446 35.5571721214801 69 36.0081351362169 194.733096519485 61 64.5504654385149 2019-11-25 "Cuenta 1" "Centro 5"
"330" 2 "Orlando Mueller" 109 537 252.846958581358 147.221699124202 141 92.5115613266826 83.1755765713751 62 249.126607202925 189.57420354709 119 29.1224135551602 101.498299557716 38 45.6327817868441 172.253653313965 195 134.536742977798 2019-11-26 "Cuenta 4" "Centro 2"
"331" 134 "Armando Jenkins" 425 177 219.276690250263 86.1266121733934 193 29.1861400241032 90.7504432369024 10 171.659436821938 47.9342012666166 44 113.20041064173 160.049991728738 73 76.0861652903259 48.1456135865301 113 125.055323075503 2019-11-27 "Cuenta 3" "Centro 5"
"332" 125 "Conner Rau" 54 163 190.94833668787 103.430394409224 183 72.4882250884548 73.1816438492388 22 227.97151717823 293.521351832896 191 150.33090072684 86.2570393830538 183 101.904276898131 164.467467740178 79 111.966206179932 2019-11-28 "Cuenta 1" "Centro 3"
"333" 27 "Tyrus Murazik" 200 174 194.059492670931 52.4507354944944 9 88.4904410457239 92.6612930605188 114 242.663670075126 358.244506642222 116 148.189864587039 106.540722073987 174 3.20579884573817 160.092666465789 2 153.28329410404 2019-11-29 "Cuenta 4" "Centro 4"
"334" 90 "Skyler D'Amore" 17 120 269.035525387153 128.46683091484 199 87.805874296464 64.0350368106738 92 109.894406818785 104.54896017909 14 124.788775248453 104.257385618985 44 198.178436839953 80.5182131472975 110 178.255172725767 2019-11-30 "Cuenta 4" "Centro 4"
"335" 113 "Clarissa Wuckert" 452 376 31.9919074885547 165.48335487023 75 3.81090173032135 53.6021018400788 74 11.9674229063094 106.293742638081 65 72.9539423715323 105.50785032101 150 117.711081076413 176.845827465877 181 194.739123526961 2019-12-01 "Cuenta 2" "Centro 5"
"336" 73 "Josephus Corkery" 319 3 219.23986596521 111.653084633872 140 63.7865844881162 59.7106820438057 190 148.789170454256 34.3497882597148 4 47.5735424552113 156.045014597476 143 186.162924766541 54.224555240944 37 49.2814124096185 2019-12-02 "Cuenta 1" "Centro 5"
"337" 75 "Dayana Gulgowski" 482 464 216.90729232505 14.8128167726099 126 78.813588898629 6.89361442346126 54 22.9084409074858 308.704581484199 90 93.5438895598054 37.3846626840532 124 47.5105161778629 72.1941323019564 147 30.0602279603481 2019-12-03 "Cuenta 3" "Centro 3"
"338" 131 "Boyce Lebsack" 72 116 133.387019438669 188.573120906949 83 4.09308820962906 88.8945650309324 47 208.400055882521 115.390539541841 40 175.444672815502 132.804076187313 180 177.336822310463 153.938781004399 160 118.068659352139 2019-12-04 "Cuenta 1" "Centro 3"
"339" 118 "Mr. Admiral Conroy" 251 25 39.7674289997667 60.7270187232643 15 84.2101712711155 40.4788804007694 84 133.946045301855 398.72946087271 158 104.555721860379 179.07657851465 7 1.32265430875123 56.1131520662457 108 4.05912599526346 2019-12-05 "Cuenta 1" "Centro 5"
"340" 80 "Dariana Farrell" 156 365 277.541398303583 162.594576831907 159 25.0257798004895 34.8956977715716 85 72.8291089413688 354.285664856434 115 108.588315593079 120.827391883358 75 177.097088703886 141.281270002946 189 88.5637261904776 2019-12-06 "Cuenta 4" "Centro 2"
"341" 178 "Pamella Dach" 181 511 252.725892676972 140.521551808342 8 66.6418443666771 56.0872053261846 99 54.4472470181063 122.946255467832 167 106.839274149388 168.027816526592 74 71.0878111887723 178.096736362204 17 193.12511398457 2019-12-07 "Cuenta 3" "Centro 2"
"342" 17 "Yaritza Beier" 250 137 55.2258102223277 197.129710111767 144 86.5664251148701 64.1802282771096 196 146.164184482768 251.779178064317 26 96.2063964921981 137.279678229243 79 133.904789201915 188.844039384276 172 178.528040461242 2019-12-08 "Cuenta 3" "Centro 4"
"343" 129 "Cleon Brown-Marquardt" 408 77 134.41299085971 43.1514739990234 141 3.71866601053625 68.9390766667202 177 18.1857427116483 212.100500427186 72 44.6275354828686 147.305465117097 66 16.6459002066404 55.8383466210216 121 33.8240081910044 2019-12-09 "Cuenta 1" "Centro 2"
"344" 195 "Tyrese Quitzon" 365 53 256.503319507465 70.4576253890991 118 93.6382718849927 88.5181298712268 66 28.2228089869022 265.212835557759 92 2.93830237351358 24.7871584724635 198 86.7813562508672 118.252619402483 17 20.7439659629017 2019-12-10 "Cuenta 1" "Centro 4"
"345" 177 "Gladis Quitzon" 161 345 140.320429508574 49.0278056357056 144 43.7719485489652 11.3996011903509 36 193.211716110818 80.7375395670533 43 0.786642031744123 191.905669402331 2 172.174985613674 16.5726436302066 5 175.290870200843 2019-12-11 "Cuenta 3" "Centro 2"
"346" 93 "Mr. Ayaan Wunsch" 133 6 129.521992290393 42.1847878489643 105 75.6147669861093 33.8414525613189 73 261.512027238496 289.11259919405 122 182.651842711493 184.597479971126 94 5.81371886655688 27.1440088748932 139 122.326711937785 2019-12-12 "Cuenta 1" "Centro 5"
"347" 98 "Elwanda Hand" 310 354 209.870433364995 81.4297749660909 161 2.90056932717562 86.914217332378 109 177.978854533285 35.5446178466082 77 67.8846715018153 67.9096561856568 18 163.51955155842 76.6189771238714 51 143.633351149037 2019-12-13 "Cuenta 4" "Centro 1"
"348" 46 "Clemens Bartoletti" 331 573 135.683996672742 113.909856928512 25 15.0438216282055 89.1687549650669 174 257.888159458525 276.383410766721 156 123.886882746592 16.9581062160432 135 152.808055886999 91.2772892974317 200 157.555763749406 2019-12-14 "Cuenta 3" "Centro 1"
"349" 92 "Rogers Blick" 119 331 15.4957003192976 0.749032199382782 108 79.7613116679713 74.0329478867352 113 254.815965774469 20.9882452152669 200 14.2372456844896 194.590915925801 182 116.585589852184 168.306606682017 67 3.60107161104679 2019-12-15 "Cuenta 4" "Centro 4"
"350" 160 "Stuart Schinner" 165 109 247.470909543335 94.4808836095035 120 21.4665370527655 64.4091932335868 199 139.494627784006 206.828147545457 200 82.9874474555254 121.569759910926 153 88.031426910311 162.36534123309 18 103.378077177331 2019-12-16 "Cuenta 3" "Centro 5"
"351" 126 "Lemmie Cole" 185 377 258.629405940883 47.8318118024617 182 99.9886837089434 68.8140453072265 122 247.603398794308 239.465644676238 154 21.0082561708987 78.0817674938589 163 16.8729674071074 65.8994527067989 114 14.9093048647046 2019-12-17 "Cuenta 4" "Centro 4"
"352" 64 "Sawyer Reichert" 487 3 171.248370059766 164.956651534885 72 51.0657078586519 84.0265861945227 135 278.160081175156 228.651022352278 99 132.060304563493 44.5960765704513 48 7.75481523014605 159.255524445325 65 3.87936094775796 2019-12-18 "Cuenta 1" "Centro 2"
"353" 47 "Shea Dickinson II" 92 317 190.014540427364 12.1583086904138 197 36.8849558988586 19.3545444868505 185 230.032077245414 9.81468735262752 187 163.649132847786 135.360601637512 96 116.401476133615 18.7718139961362 13 159.373721387237 2019-12-19 "Cuenta 4" "Centro 4"
"354" 191 "Dr. Atticus Hammes IV" 261 176 208.536969451234 45.9656005259603 33 1.94046581164002 18.6260472517461 58 24.5916632004082 54.0881298482418 53 12.6486134249717 34.2826071660966 33 104.360573319718 113.565105665475 23 198.874453129247 2019-12-20 "Cuenta 5" "Centro 5"
"355" 58 "Mr. Rossie Kertzmann IV" 19 498 178.534964262508 120.111525384709 7 81.6128315869719 30.599446920678 103 116.180502343923 391.961666196585 157 92.1516666188836 147.504015965387 162 33.6636896245182 86.1273769289255 48 30.0835437141359 2019-12-21 "Cuenta 2" "Centro 4"
"356" 6 "Shannan Balistreri" 391 398 102.80314211268 111.827924288809 172 34.8625045502558 33.3815716672689 154 161.777152307332 233.086618501693 167 130.807995330542 32.7101419214159 199 95.1196150388569 188.848659908399 26 76.1973768938333 2019-12-22 "Cuenta 5" "Centro 5"
"357" 112 "Mohammed Abernathy-Daniel" 402 544 53.0918187461793 137.103676795959 40 29.9714402994141 64.5948450313881 45 291.259782691486 333.723645843565 187 14.7513500414789 112.361978413537 129 185.413202317432 177.666555624455 36 47.9918176773936 2019-12-23 "Cuenta 2" "Centro 5"
"358" 83 "Gunnar Abbott" 441 148 267.088503018022 0.776526611298323 49 98.8624174846336 31.8760245107114 97 180.598886869848 392.792044952512 58 163.296049414203 88.057967601344 193 179.894241597503 110.659237764776 15 13.400021661073 2019-12-24 "Cuenta 2" "Centro 4"
"359" 64 "Keyshawn Lind-White" 136 43 181.93303195294 38.8056708034128 81 27.2831028793007 81.2744288006797 67 228.275995119475 363.708257861435 72 55.0759798381478 172.218372859061 114 161.068145139143 171.578045375645 117 65.4041240923107 2019-12-25 "Cuenta 4" "Centro 2"
"360" 3 "Joshuah Jakubowski" 276 395 170.284825167619 62.0315288659185 7 17.5658956402913 45.6464324146509 39 98.1450864113867 224.853125587106 159 140.791593492031 134.294650144875 101 139.907902898267 108.65668002516 2 23.8491005264223 2019-12-26 "Cuenta 1" "Centro 3"
"361" 62 "Trenton Wyman" 102 412 25.5233945790678 48.6380146350712 175 11.3835983676836 4.16085987817496 76 299.615060607903 11.3122284412384 117 196.565710008144 8.88200751505792 193 157.816916238517 76.6394156962633 1 41.6325979866087 2019-12-27 "Cuenta 5" "Centro 2"
"362" 89 "Emory Jacobi" 226 347 152.946270885877 194.483551289886 140 35.872384510003 46.3985413778573 175 210.002699587494 213.421759661287 145 156.856198748574 132.148644747213 77 69.1154868807644 198.525312589481 106 118.718640180305 2019-12-28 "Cuenta 4" "Centro 2"
"363" 191 "Mrs. Sabrina Wintheiser" 178 151 126.576144061983 35.1213557180017 27 10.7975788414478 16.8502238346264 82 211.574841267429 28.115136642009 155 102.235853811726 7.48888798989356 152 101.526121236384 3.15866409800947 119 120.581046119332 2019-12-29 "Cuenta 4" "Centro 3"
"364" 8 "Mr. Jon Heller" 363 547 203.680924675427 2.53223273903131 30 71.3923623319715 90.9941126825288 162 1.12445305567235 390.693474840373 10 21.655028546229 35.0835259538144 114 33.4395885467529 113.567459676415 64 187.751263612881 2019-12-30 "Cuenta 2" "Centro 1"
"365" 180 "Miss Concepcion Runolfsdottir DVM" 499 263 133.389444183558 46.5183938853443 145 75.9392163017765 97.6465989137068 187 238.976828218438 115.704948920757 24 177.096289815381 115.343820583075 91 15.9811615478247 174.055824708194 56 108.507563034073 2019-12-31 "Cuenta 5" "Centro 2"
